TimeStamp;Tout;SolGlob;WindSpd;WindDir
2021-11-03 11:00:00+01:00;8.615594482421898;84.8;0.57554036;207.01409912109372
2021-11-03 12:00:00+01:00;8.851312255859398;113.2088888888889;0.85344404;198.16915893554688
2021-11-03 13:00:00+01:00;9.188562011718773;76.69333333333333;1.1064245;211.3905334472656
2021-11-03 14:00:00+01:00;9.143060302734398;59.73333333333333;0.9533162;199.00462341308597
2021-11-03 15:00:00+01:00;8.790307617187523;18.453333333333333;0.85455316;178.5126190185547
2021-11-03 16:00:00+01:00;8.541284179687523;0.3555555555555555;0.33784327;224.63067626953125
2021-11-03 17:00:00+01:00;8.485070800781273;-0.0177777777777777;0.91320306;14.982131004333496
2021-11-03 18:00:00+01:00;8.263238525390648;0.0;1.3953352;11.966530799865724
2021-11-03 19:00:00+01:00;8.166192626953148;0.0;1.3839232;4.228178024291992
2021-11-03 20:00:00+01:00;7.727349853515648;0.0;1.2296951;9.297252655029297
2021-11-03 21:00:00+01:00;7.409234619140648;1.3959315956244307e-14;1.0112821;15.63531494140625
2021-11-03 22:00:00+01:00;6.797479248046898;1.3959323666126423e-14;1.0637945;28.83549690246582
2021-11-03 23:00:00+01:00;6.381005859375023;1.3959323666126423e-14;1.0580423;18.302453994750977
2021-11-04 00:00:00+01:00;6.390405273437523;1.3959335230949595e-14;1.2063028;16.266643524169922
2021-11-04 01:00:00+01:00;6.105706787109398;1.3967237860117936e-14;0.9175122;357.1275634765625
