,NO_1,NO_2,NO_3,DK_1,DK_2,DE_LU
2020-01-12 00:00:00+01:00,0.023420000000000003,0.023420000000000003,0.02011,0.02011,0.02011,0.02282
2020-01-12 01:00:00+01:00,0.023030000000000002,0.023030000000000002,0.019370000000000002,0.019370000000000002,0.019370000000000002,0.019370000000000002
2020-01-12 02:00:00+01:00,0.023370000000000002,0.023370000000000002,0.018359999999999998,0.018359999999999998,0.018359999999999998,0.018359999999999998
2020-01-12 03:00:00+01:00,0.02299,0.02299,0.01834,0.01834,0.01834,0.01834
2020-01-12 04:00:00+01:00,0.02256,0.02256,0.018170000000000002,0.01816,0.01816,0.01816
2020-01-12 05:00:00+01:00,0.02282,0.02282,0.01866,0.01866,0.01866,0.01866
2020-01-12 06:00:00+01:00,0.023719999999999998,0.023719999999999998,0.01799,0.01739,0.01739,0.01739
2020-01-12 07:00:00+01:00,0.02398,0.02398,0.01822,0.01822,0.01822,0.01822
2020-01-12 08:00:00+01:00,0.02427,0.02427,0.0221,0.0221,0.0221,0.0221
2020-01-12 09:00:00+01:00,0.02475,0.02475,0.02393,0.02393,0.02393,0.02393
2020-01-12 10:00:00+01:00,0.02497,0.02497,0.02423,0.02423,0.02423,0.02423
2020-01-12 11:00:00+01:00,0.02502,0.02502,0.02484,0.02484,0.02484,0.02484
2020-01-12 12:00:00+01:00,0.02503,0.02503,0.02445,0.02445,0.02445,0.02445
2020-01-12 13:00:00+01:00,0.02496,0.02496,0.02441,0.02441,0.02441,0.02246
2020-01-12 14:00:00+01:00,0.02497,0.02497,0.02494,0.02494,0.02494,0.020050000000000002
2020-01-12 15:00:00+01:00,0.02527,0.02527,0.02527,0.02527,0.02527,0.02148
2020-01-12 16:00:00+01:00,0.02569,0.02569,0.02569,0.02569,0.02569,0.02471
2020-01-12 17:00:00+01:00,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265
2020-01-12 18:00:00+01:00,0.026670000000000003,0.026670000000000003,0.026670000000000003,0.02668,0.02668,0.02668
2020-01-12 19:00:00+01:00,0.02616,0.02616,0.02616,0.02616,0.02616,0.02616
2020-01-12 20:00:00+01:00,0.02562,0.02562,0.02562,0.02562,0.02562,0.02562
2020-01-12 21:00:00+01:00,0.02553,0.02553,0.02553,0.02553,0.02553,0.02553
2020-01-12 22:00:00+01:00,0.02548,0.02548,0.02548,0.02548,0.02548,0.027100000000000003
2020-01-12 23:00:00+01:00,0.02494,0.02494,0.02427,0.02494,0.02494,0.02614
2020-01-13 00:00:00+01:00,0.02492,0.02492,0.02252,0.02182,0.02252,0.02182
2020-01-13 01:00:00+01:00,0.02454,0.02454,0.02391,0.02398,0.02398,0.02398
2020-01-13 02:00:00+01:00,0.02466,0.02466,0.023960000000000002,0.02523,0.02523,0.02523
2020-01-13 03:00:00+01:00,0.02485,0.02485,0.02426,0.02485,0.02485,0.02485
2020-01-13 04:00:00+01:00,0.02533,0.02533,0.02501,0.02501,0.02501,0.02501
2020-01-13 05:00:00+01:00,0.02616,0.02616,0.02599,0.02648,0.02648,0.02732
2020-01-13 06:00:00+01:00,0.027800000000000002,0.027800000000000002,0.02569,0.029679999999999998,0.029679999999999998,0.0384
2020-01-13 07:00:00+01:00,0.028399999999999998,0.028399999999999998,0.02553,0.04097,0.04097,0.04864
2020-01-13 08:00:00+01:00,0.02929,0.02929,0.02561,0.047700000000000006,0.047700000000000006,0.05293
2020-01-13 09:00:00+01:00,0.02889,0.02889,0.025670000000000002,0.04832,0.04832,0.049890000000000004
2020-01-13 10:00:00+01:00,0.02859,0.02859,0.0257,0.04772,0.04772,0.04889
2020-01-13 11:00:00+01:00,0.02835,0.02835,0.02557,0.04607,0.04607,0.047200000000000006
2020-01-13 12:00:00+01:00,0.028210000000000002,0.028210000000000002,0.02553,0.045869999999999994,0.045869999999999994,0.047
2020-01-13 13:00:00+01:00,0.02807,0.02807,0.02552,0.04458,0.04458,0.045950000000000005
2020-01-13 14:00:00+01:00,0.02807,0.02807,0.02557,0.04336,0.04336,0.045
2020-01-13 15:00:00+01:00,0.028239999999999998,0.028239999999999998,0.02557,0.0399,0.04456,0.04596
2020-01-13 16:00:00+01:00,0.02841,0.02841,0.025589999999999998,0.03771,0.04263,0.04368
2020-01-13 17:00:00+01:00,0.02831,0.02831,0.0257,0.040740000000000005,0.04568,0.046810000000000004
2020-01-13 18:00:00+01:00,0.02798,0.02798,0.02573,0.02798,0.04419,0.045270000000000005
2020-01-13 19:00:00+01:00,0.02739,0.02739,0.02575,0.02739,0.02739,0.04255
2020-01-13 20:00:00+01:00,0.02648,0.02648,0.02575,0.02648,0.02648,0.0319
2020-01-13 21:00:00+01:00,0.02604,0.02604,0.02598,0.02604,0.02604,0.02668
2020-01-13 22:00:00+01:00,0.02534,0.02534,0.02534,0.02534,0.02534,0.02596
2020-01-13 23:00:00+01:00,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997,0.023399999999999997
2020-01-14 00:00:00+01:00,0.023149999999999997,0.023149999999999997,0.02221,0.02259,0.02221,0.02259
2020-01-14 01:00:00+01:00,0.02132,0.02132,0.01856,0.0165,0.01714,0.0165
2020-01-14 02:00:00+01:00,0.02045,0.02045,0.0184,0.00889,0.01231,0.00889
2020-01-14 03:00:00+01:00,0.02063,0.02063,0.01835,0.00152,0.01276,0.00152
2020-01-14 04:00:00+01:00,0.02148,0.02148,0.0185,0.00158,0.0185,0.00158
2020-01-14 05:00:00+01:00,0.02208,0.02208,0.020309999999999998,0.01413,0.020309999999999998,0.01413
2020-01-14 06:00:00+01:00,0.02463,0.02463,0.02463,0.02523,0.02463,0.02523
2020-01-14 07:00:00+01:00,0.02555,0.02555,0.02555,0.027129999999999998,0.027129999999999998,0.027129999999999998
2020-01-14 08:00:00+01:00,0.02584,0.02584,0.02584,0.02584,0.02584,0.02855
2020-01-14 09:00:00+01:00,0.02579,0.02579,0.02579,0.02579,0.02579,0.02768
2020-01-14 10:00:00+01:00,0.02574,0.02574,0.02571,0.02574,0.02574,0.027420000000000003
2020-01-14 11:00:00+01:00,0.02563,0.02563,0.0256,0.02563,0.02563,0.02743
2020-01-14 12:00:00+01:00,0.02551,0.02551,0.02551,0.02551,0.02551,0.02768
2020-01-14 13:00:00+01:00,0.0256,0.0256,0.0256,0.0256,0.0256,0.02956
2020-01-14 14:00:00+01:00,0.02576,0.02576,0.02576,0.02576,0.02576,0.032
2020-01-14 15:00:00+01:00,0.026199999999999998,0.026199999999999998,0.0258,0.026199999999999998,0.026199999999999998,0.032740000000000005
2020-01-14 16:00:00+01:00,0.02655,0.02655,0.025929999999999998,0.02655,0.02655,0.030379999999999997
2020-01-14 17:00:00+01:00,0.026879999999999998,0.026879999999999998,0.02597,0.026879999999999998,0.026879999999999998,0.038
2020-01-14 18:00:00+01:00,0.026449999999999998,0.026449999999999998,0.02605,0.026449999999999998,0.026449999999999998,0.03032
2020-01-14 19:00:00+01:00,0.0259,0.0259,0.0259,0.0259,0.0259,0.026940000000000002
2020-01-14 20:00:00+01:00,0.02512,0.02512,0.02512,0.02512,0.02512,0.02574
2020-01-14 21:00:00+01:00,0.024329999999999997,0.024329999999999997,0.02382,0.02382,0.02382,0.02382
2020-01-14 22:00:00+01:00,0.023940000000000003,0.023940000000000003,0.0223,0.0223,0.0223,0.0223
2020-01-14 23:00:00+01:00,0.023530000000000002,0.023530000000000002,0.01912,0.0124,0.0124,0.0124
2020-01-15 00:00:00+01:00,0.023600000000000003,0.023600000000000003,0.01923,0.01614,0.01614,0.01614
2020-01-15 01:00:00+01:00,0.02311,0.02311,0.01883,0.005059999999999999,0.005059999999999999,0.005059999999999999
2020-01-15 02:00:00+01:00,0.02237,0.02237,0.01862,0.00011,0.00011,0.00011
2020-01-15 03:00:00+01:00,0.02189,0.02189,0.01859,0.00177,0.00177,0.00177
2020-01-15 04:00:00+01:00,0.02223,0.02223,0.01877,0.00713,0.00713,0.00713
2020-01-15 05:00:00+01:00,0.02275,0.02275,0.019350000000000003,0.01786,0.01866,0.01786
2020-01-15 06:00:00+01:00,0.02438,0.02438,0.02438,0.02518,0.02438,0.02518
2020-01-15 07:00:00+01:00,0.0251,0.0251,0.0251,0.02579,0.02579,0.03552
2020-01-15 08:00:00+01:00,0.02548,0.02548,0.02548,0.02548,0.02548,0.03656
2020-01-15 09:00:00+01:00,0.02551,0.02551,0.02551,0.02551,0.02551,0.03333
2020-01-15 10:00:00+01:00,0.02534,0.02534,0.02534,0.02534,0.02534,0.02534
2020-01-15 11:00:00+01:00,0.02498,0.02498,0.02498,0.02498,0.02498,0.02498
2020-01-15 12:00:00+01:00,0.02505,0.02505,0.02505,0.02505,0.02505,0.02505
2020-01-15 13:00:00+01:00,0.02512,0.02512,0.02512,0.02512,0.02512,0.02512
2020-01-15 14:00:00+01:00,0.02524,0.02524,0.02524,0.02524,0.02524,0.02524
2020-01-15 15:00:00+01:00,0.02594,0.02594,0.02569,0.02594,0.02594,0.030170000000000002
2020-01-15 16:00:00+01:00,0.026629999999999997,0.026629999999999997,0.02572,0.026629999999999997,0.026629999999999997,0.02998
2020-01-15 17:00:00+01:00,0.02689,0.02689,0.02565,0.02689,0.02689,0.03649
2020-01-15 18:00:00+01:00,0.026420000000000003,0.026420000000000003,0.02566,0.026420000000000003,0.026420000000000003,0.03546
2020-01-15 19:00:00+01:00,0.0257,0.0257,0.0257,0.0257,0.0257,0.03528
2020-01-15 20:00:00+01:00,0.02513,0.02513,0.02513,0.02513,0.02513,0.03365
2020-01-15 21:00:00+01:00,0.02485,0.02485,0.02485,0.02485,0.02485,0.02957
2020-01-15 22:00:00+01:00,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.03359
2020-01-15 23:00:00+01:00,0.02343,0.02343,0.02255,0.02255,0.02255,0.03046
2020-01-16 00:00:00+01:00,0.02299,0.02299,0.02158,0.02158,0.02158,0.02838
2020-01-16 01:00:00+01:00,0.0228,0.0228,0.02132,0.02132,0.02132,0.030260000000000002
2020-01-16 02:00:00+01:00,0.02259,0.02259,0.02165,0.02165,0.02165,0.029920000000000002
2020-01-16 03:00:00+01:00,0.02257,0.02257,0.02218,0.02218,0.02218,0.02939
2020-01-16 04:00:00+01:00,0.02299,0.02299,0.02299,0.02299,0.02299,0.02964
2020-01-16 05:00:00+01:00,0.023719999999999998,0.023719999999999998,0.023719999999999998,0.023719999999999998,0.023719999999999998,0.031100000000000003
2020-01-16 06:00:00+01:00,0.02447,0.02447,0.02447,0.02447,0.02447,0.03904
2020-01-16 07:00:00+01:00,0.025,0.025,0.025,0.025,0.025,0.04542
2020-01-16 08:00:00+01:00,0.02538,0.02538,0.02538,0.02538,0.02538,0.052399999999999995
2020-01-16 09:00:00+01:00,0.02533,0.02533,0.02533,0.02533,0.02533,0.047
2020-01-16 10:00:00+01:00,0.02527,0.02527,0.02527,0.02527,0.02527,0.04351
2020-01-16 11:00:00+01:00,0.02518,0.02518,0.02518,0.02518,0.02518,0.0421
2020-01-16 12:00:00+01:00,0.025070000000000002,0.025070000000000002,0.025070000000000002,0.025070000000000002,0.025070000000000002,0.04036
2020-01-16 13:00:00+01:00,0.02509,0.02509,0.02509,0.02509,0.02509,0.041159999999999995
2020-01-16 14:00:00+01:00,0.02518,0.02518,0.02518,0.02518,0.02518,0.04291
2020-01-16 15:00:00+01:00,0.02536,0.02536,0.02536,0.02536,0.02536,0.046
2020-01-16 16:00:00+01:00,0.02586,0.02586,0.02546,0.02586,0.045340000000000005,0.046450000000000005
2020-01-16 17:00:00+01:00,0.02597,0.02597,0.02527,0.03461,0.04354,0.04461
2020-01-16 18:00:00+01:00,0.025589999999999998,0.025589999999999998,0.025070000000000002,0.025589999999999998,0.04211,0.04315
2020-01-16 19:00:00+01:00,0.02514,0.02514,0.02498,0.02514,0.02934,0.03886
2020-01-16 20:00:00+01:00,0.024739999999999998,0.024739999999999998,0.024739999999999998,0.024739999999999998,0.024739999999999998,0.03342
2020-01-16 21:00:00+01:00,0.02451,0.02451,0.02451,0.02451,0.02451,0.0308
2020-01-16 22:00:00+01:00,0.02404,0.02404,0.02404,0.02404,0.02404,0.03156
2020-01-16 23:00:00+01:00,0.023129999999999998,0.023129999999999998,0.023129999999999998,0.023129999999999998,0.023129999999999998,0.028640000000000002
2020-01-17 00:00:00+01:00,0.022920000000000003,0.022920000000000003,0.022920000000000003,0.022920000000000003,0.022920000000000003,0.02736
2020-01-17 01:00:00+01:00,0.022609999999999998,0.022609999999999998,0.022609999999999998,0.022609999999999998,0.022609999999999998,0.02716
2020-01-17 02:00:00+01:00,0.02219,0.02219,0.02219,0.02219,0.02219,0.02658
2020-01-17 03:00:00+01:00,0.02239,0.02239,0.02239,0.02239,0.02239,0.02571
2020-01-17 04:00:00+01:00,0.023260000000000003,0.023260000000000003,0.023260000000000003,0.023260000000000003,0.023260000000000003,0.026010000000000002
2020-01-17 05:00:00+01:00,0.02361,0.02361,0.02361,0.02361,0.02361,0.02797
2020-01-17 06:00:00+01:00,0.02425,0.02425,0.02425,0.02425,0.02425,0.03109
2020-01-17 07:00:00+01:00,0.02476,0.02476,0.024730000000000002,0.02476,0.02476,0.0402
2020-01-17 08:00:00+01:00,0.02504,0.02504,0.02486,0.02504,0.02504,0.0438
2020-01-17 09:00:00+01:00,0.02504,0.02504,0.02498,0.02504,0.02504,0.04294
2020-01-17 10:00:00+01:00,0.02509,0.02509,0.02509,0.02509,0.02509,0.04234
2020-01-17 11:00:00+01:00,0.0251,0.0251,0.0251,0.0251,0.0251,0.04079
2020-01-17 12:00:00+01:00,0.02509,0.02509,0.02509,0.02509,0.02509,0.04104
2020-01-17 13:00:00+01:00,0.0251,0.0251,0.0251,0.0251,0.0251,0.039939999999999996
2020-01-17 14:00:00+01:00,0.02511,0.02511,0.02511,0.02511,0.02511,0.039020000000000006
2020-01-17 15:00:00+01:00,0.02523,0.02523,0.02523,0.02523,0.02523,0.04301
2020-01-17 16:00:00+01:00,0.02562,0.02562,0.02562,0.02562,0.02562,0.0428
2020-01-17 17:00:00+01:00,0.025670000000000002,0.025670000000000002,0.025670000000000002,0.040619999999999996,0.040619999999999996,0.04579
2020-01-17 18:00:00+01:00,0.0255,0.0255,0.0255,0.04209,0.04209,0.046
2020-01-17 19:00:00+01:00,0.02517,0.02517,0.02517,0.03552,0.03552,0.04466
2020-01-17 20:00:00+01:00,0.0248,0.0248,0.0248,0.03417,0.03417,0.04099
2020-01-17 21:00:00+01:00,0.0247,0.0247,0.0247,0.0247,0.0247,0.0339
2020-01-17 22:00:00+01:00,0.024480000000000002,0.024480000000000002,0.024480000000000002,0.024480000000000002,0.024480000000000002,0.03338
2020-01-17 23:00:00+01:00,0.024059999999999998,0.024059999999999998,0.024059999999999998,0.024059999999999998,0.024059999999999998,0.033
2020-01-18 00:00:00+01:00,0.022760000000000002,0.022760000000000002,0.02215,0.02215,0.02215,0.02215
2020-01-18 01:00:00+01:00,0.02302,0.02302,0.02302,0.02302,0.02302,0.02486
2020-01-18 02:00:00+01:00,0.02224,0.02224,0.02224,0.02224,0.02224,0.02224
2020-01-18 03:00:00+01:00,0.022609999999999998,0.022609999999999998,0.022609999999999998,0.022609999999999998,0.022609999999999998,0.02536
2020-01-18 04:00:00+01:00,0.02257,0.02257,0.02257,0.02257,0.02257,0.02539
2020-01-18 05:00:00+01:00,0.022510000000000002,0.022510000000000002,0.022510000000000002,0.022510000000000002,0.022510000000000002,0.02596
2020-01-18 06:00:00+01:00,0.02231,0.02231,0.02231,0.02231,0.02231,0.02299
2020-01-18 07:00:00+01:00,0.02274,0.02274,0.02274,0.02274,0.02274,0.02846
2020-01-18 08:00:00+01:00,0.02318,0.02318,0.02318,0.02318,0.02318,0.0281
2020-01-18 09:00:00+01:00,0.023579999999999997,0.023579999999999997,0.023579999999999997,0.023579999999999997,0.023579999999999997,0.03773
2020-01-18 10:00:00+01:00,0.023850000000000003,0.023850000000000003,0.023850000000000003,0.023850000000000003,0.023850000000000003,0.03521
2020-01-18 11:00:00+01:00,0.02376,0.02376,0.02376,0.02376,0.02376,0.03334
2020-01-18 12:00:00+01:00,0.023620000000000002,0.023620000000000002,0.023620000000000002,0.023620000000000002,0.023620000000000002,0.0292
2020-01-18 13:00:00+01:00,0.023469999999999998,0.023469999999999998,0.023469999999999998,0.023469999999999998,0.023469999999999998,0.03155
2020-01-18 14:00:00+01:00,0.02352,0.02352,0.02352,0.02352,0.02352,0.03478
2020-01-18 15:00:00+01:00,0.02384,0.02384,0.02384,0.02384,0.02384,0.03509
2020-01-18 16:00:00+01:00,0.02407,0.02407,0.02407,0.02407,0.02407,0.037270000000000005
2020-01-18 17:00:00+01:00,0.02434,0.02434,0.02434,0.02434,0.02434,0.041299999999999996
2020-01-18 18:00:00+01:00,0.02413,0.02413,0.02413,0.02413,0.02413,0.04304
2020-01-18 19:00:00+01:00,0.02382,0.02382,0.02382,0.02382,0.02382,0.041909999999999996
2020-01-18 20:00:00+01:00,0.02339,0.02339,0.02339,0.02339,0.02339,0.038590000000000006
2020-01-18 21:00:00+01:00,0.02314,0.02314,0.02314,0.02314,0.02314,0.03513
2020-01-18 22:00:00+01:00,0.023129999999999998,0.023129999999999998,0.023129999999999998,0.023129999999999998,0.023129999999999998,0.033479999999999996
2020-01-18 23:00:00+01:00,0.02266,0.02266,0.02266,0.02266,0.02266,0.031219999999999998
2020-01-19 00:00:00+01:00,0.02229,0.02229,0.02229,0.02229,0.02229,0.033100000000000004
2020-01-19 01:00:00+01:00,0.02191,0.02191,0.02191,0.02191,0.02191,0.030670000000000003
2020-01-19 02:00:00+01:00,0.02169,0.02169,0.02169,0.02169,0.02169,0.02947
2020-01-19 03:00:00+01:00,0.02153,0.02153,0.02153,0.02153,0.02153,0.02879
2020-01-19 04:00:00+01:00,0.02161,0.02161,0.02161,0.02161,0.02161,0.027710000000000002
2020-01-19 05:00:00+01:00,0.0219,0.0219,0.0219,0.0219,0.0219,0.027260000000000003
2020-01-19 06:00:00+01:00,0.02215,0.02215,0.02215,0.02215,0.02215,0.02782
2020-01-19 07:00:00+01:00,0.0221,0.0221,0.0221,0.0221,0.0287,0.030010000000000002
2020-01-19 08:00:00+01:00,0.02238,0.02238,0.02238,0.02238,0.030719999999999997,0.03147
2020-01-19 09:00:00+01:00,0.02265,0.02265,0.02265,0.02265,0.03436,0.0352
2020-01-19 10:00:00+01:00,0.023010000000000003,0.023010000000000003,0.023010000000000003,0.023010000000000003,0.03436,0.0352
2020-01-19 11:00:00+01:00,0.02308,0.02308,0.02308,0.02308,0.03364,0.03447
2020-01-19 12:00:00+01:00,0.023059999999999997,0.023059999999999997,0.023059999999999997,0.023059999999999997,0.032560000000000006,0.03336
2020-01-19 13:00:00+01:00,0.02305,0.02305,0.02305,0.02305,0.0299,0.0299
2020-01-19 14:00:00+01:00,0.02291,0.02291,0.02291,0.02291,0.029920000000000002,0.029920000000000002
2020-01-19 15:00:00+01:00,0.023289999999999998,0.023289999999999998,0.023289999999999998,0.023289999999999998,0.03086,0.03086
2020-01-19 16:00:00+01:00,0.023870000000000002,0.023870000000000002,0.023870000000000002,0.03102,0.03307,0.03307
2020-01-19 17:00:00+01:00,0.0241,0.0241,0.0241,0.03939,0.04298,0.04298
2020-01-19 18:00:00+01:00,0.024050000000000002,0.024050000000000002,0.024050000000000002,0.04424,0.04424,0.04424
2020-01-19 19:00:00+01:00,0.02392,0.02392,0.02392,0.039880000000000006,0.04389,0.04389
2020-01-19 20:00:00+01:00,0.023600000000000003,0.023600000000000003,0.023600000000000003,0.039729999999999994,0.04114,0.04114
2020-01-19 21:00:00+01:00,0.02367,0.02367,0.02367,0.035859999999999996,0.035859999999999996,0.03674
2020-01-19 22:00:00+01:00,0.02346,0.02346,0.02346,0.02955,0.02955,0.04
2020-01-19 23:00:00+01:00,0.023100000000000002,0.023100000000000002,0.023100000000000002,0.02862,0.02862,0.03615
2020-01-20 00:00:00+01:00,0.02284,0.02284,0.02266,0.02284,0.02284,0.03424
2020-01-20 01:00:00+01:00,0.02253,0.02253,0.02234,0.02253,0.02253,0.03401
2020-01-20 02:00:00+01:00,0.0224,0.0224,0.02194,0.0224,0.0224,0.03308
2020-01-20 03:00:00+01:00,0.02228,0.02228,0.02188,0.02228,0.02228,0.032100000000000004
2020-01-20 04:00:00+01:00,0.02268,0.02268,0.02222,0.02268,0.02268,0.0315
2020-01-20 05:00:00+01:00,0.023030000000000002,0.023030000000000002,0.023030000000000002,0.0255,0.033409999999999995,0.03423
2020-01-20 06:00:00+01:00,0.022789999999999998,0.022789999999999998,0.022789999999999998,0.022789999999999998,0.045630000000000004,0.045630000000000004
2020-01-20 07:00:00+01:00,0.02379,0.02379,0.02325,0.02609,0.05597,0.05597
2020-01-20 08:00:00+01:00,0.02395,0.02395,0.023289999999999998,0.02963,0.06,0.06
2020-01-20 09:00:00+01:00,0.02391,0.02391,0.02327,0.02391,0.05701,0.05701
2020-01-20 10:00:00+01:00,0.02376,0.02376,0.02327,0.02376,0.05063,0.05063
2020-01-20 11:00:00+01:00,0.02388,0.02388,0.02325,0.02388,0.047009999999999996,0.048170000000000004
2020-01-20 12:00:00+01:00,0.02354,0.02354,0.02332,0.02354,0.0429,0.04396
2020-01-20 13:00:00+01:00,0.023469999999999998,0.023469999999999998,0.023350000000000003,0.023469999999999998,0.041979999999999996,0.04302
2020-01-20 14:00:00+01:00,0.023399999999999997,0.023399999999999997,0.023329999999999997,0.023399999999999997,0.04208,0.04311
2020-01-20 15:00:00+01:00,0.02341,0.02341,0.02339,0.02341,0.04387,0.044950000000000004
2020-01-20 16:00:00+01:00,0.0237,0.0237,0.02346,0.0237,0.044899999999999995,0.046
2020-01-20 17:00:00+01:00,0.02376,0.02376,0.02334,0.02376,0.046740000000000004,0.055909999999999994
2020-01-20 18:00:00+01:00,0.02341,0.02341,0.02341,0.02341,0.04392,0.05705
2020-01-20 19:00:00+01:00,0.02291,0.02291,0.02291,0.02291,0.03408,0.054020000000000006
2020-01-20 20:00:00+01:00,0.02212,0.02212,0.02188,0.02248,0.02248,0.04868
2020-01-20 21:00:00+01:00,0.02164,0.02164,0.02128,0.02128,0.02128,0.04151
2020-01-20 22:00:00+01:00,0.020640000000000002,0.020640000000000002,0.02025,0.020640000000000002,0.020640000000000002,0.04
2020-01-20 23:00:00+01:00,0.0202,0.0202,0.017920000000000002,0.017920000000000002,0.017920000000000002,0.03403
2020-01-21 00:00:00+01:00,0.01899,0.01899,0.017929999999999998,0.017929999999999998,0.017929999999999998,0.033170000000000005
2020-01-21 01:00:00+01:00,0.019190000000000002,0.019190000000000002,0.01788,0.01788,0.01788,0.03301
2020-01-21 02:00:00+01:00,0.019,0.019,0.01767,0.01767,0.01767,0.03228
2020-01-21 03:00:00+01:00,0.019,0.019,0.01775,0.01775,0.01775,0.032420000000000004
2020-01-21 04:00:00+01:00,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.019399999999999997,0.0329
